Carretera,Tipo_de_via,n_segments,total_length_m,mean_segment_length_m,mean_nearest_station_m,max_nearest_station_m,n_gaps,gap_ratio,n_stations,total_refill_points,mean_max_power_kw,max_max_power_kw,mean_lat,mean_lon,n_operators,has_chademo,has_ccs,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,comunidad_autonoma,provincia,ev_fleet_2027,ev_registrations_2026,ev_registrations_2027,ev_growth_rate,road_type_rank,stations_per_100km,refill_points_per_100km,needs_more_stations
N-603,Carretera convencional,1,28525.10916594629,28525.10916594629,5387.722965290967,5387.722965290967,0,0.0,3,9,14.92,30.0,40.75461966666666,-4.201867433333334,2,False,True,1.3618360400506053,74.26,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,10.517050022656692,31.551150067970074,0
N-610,Carretera convencional,2,91646.13036349774,45823.06518174887,13207.069864612986,14569.240586426504,0,0.0,2,4,100.0,100.0,42.098553,-5.032123,2,False,True,1.5873915876549447,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,2.1823070893090226,4.364614178618045,0
N-610A,Carretera convencional,1,5498.882432029828,5498.882432029828,5107.051991982416,5107.051991982416,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-611,Carretera convencional,5,182571.70827899632,36514.34165579926,4788.43558728638,14161.315805647857,0,0.0,18,61,67.24444444444445,180.0,43.0746665,-4.071957833333333,9,True,True,2.081656434470391,7.19,0.0,45.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,1,9.859139824935726,33.41152940672662,0
N-611A,Carretera convencional,3,5056.416308495849,1685.4721028319498,5379.944269043583,6128.785539236804,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-620,Carretera convencional,6,191047.95950059663,31841.326583432772,9396.577808115182,20715.03316167826,0,0.0,6,30,141.66666666666666,360.0,40.88084816666667,-6.082079,4,True,True,1.5178776059836303,0.0,0.0,50.0,07 - C.León,Zamora,327883,76108,88118,1.1578020707415777,1,3.1405726686032795,15.702863343016396,0
N-620A,Carretera convencional,5,14883.529875902614,2976.7059751805227,6316.114675523349,16833.84338815106,0,0.0,2,4,35.0,50.0,42.276954,-3.894337,2,True,True,1.4927193046525176,7.19,0.0,45.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,1,13.437672492182973,26.875344984365945,0
N-620A,Multicarril,1,780.4397234700693,780.4397234700693,1757.1928640578674,1757.1928640578674,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-621,Carretera convencional,2,146099.07762980444,73049.53881490222,15425.939125785833,19436.37949976737,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-621A,Carretera convencional,1,3714.134636564351,3714.134636564351,3040.109426396548,3040.109426396548,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-622,Autopista libre\Autovía,3,19337.295676659724,6445.765225553241,3453.46539841578,6979.039029537201,0,0.0,3,11,53.333333333333336,60.0,42.947507333333334,-2.817034,3,True,True,1.1375719322078177,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,4,15.514061791075703,56.88489323394424,0
N-622,Carretera convencional,1,41231.06642853212,41231.06642853212,13690.502876133538,13690.502876133538,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-622A,Carretera convencional,1,1906.417186771008,1906.417186771008,10744.453286334943,10744.453286334943,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-623,Carretera convencional,4,142321.4322404987,35580.35806012467,8005.527480545023,23629.804301436467,0,0.0,2,3,71.0,120.0,42.897181,-3.8030181,2,False,True,1.763722607400939,7.19,0.0,45.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,1,1.4052697253779352,2.1079045880669027,0
N-623,Multicarril,2,2690.7044338780624,1345.3522169390312,275.5741858895123,435.7987784986597,0,0.0,1,1,60.0,60.0,43.44352,-3.855443,1,False,True,2.1861156177505054,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,2,37.1649887445541,37.1649887445541,0
N-624,Multicarril,1,2806.0625093851386,2806.0625093851386,1888.8067266983817,1888.8067266983817,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-625,Carretera convencional,2,115065.09250723736,57532.54625361868,13223.543007005335,21136.361064411027,0,0.0,4,4,28.6,50.0,43.063635000000005,-5.176884,3,True,True,1.3929486173794121,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,3.4762932118169623,3.4762932118169623,0
N-627,Carretera convencional,2,59963.662993479425,29981.831496739713,14228.33798359409,27915.061589067744,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-629,Carretera convencional,2,83744.75079040547,41872.37539520273,8007.0505871370915,9450.9262717683,0,0.0,4,11,99.325,180.0,42.93108525,-3.4591773999999997,3,True,True,1.5513433708381335,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,1,4.776418775203132,13.135151631808613,0
N-629A,Carretera convencional,1,1179.2519251753947,1179.2519251753947,12368.432204093102,12368.432204093102,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-630,Carretera convencional,21,650362.3488659344,30969.63566028259,6451.334365310549,23774.27712090377,0,0.0,45,141,82.56822222222223,360.0,40.27573135555556,-6.011571837777778,10,True,True,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0
N-630,Multicarril,7,19036.581301581322,2719.5116145116176,3688.149453924013,22402.76786462619,0,0.0,25,67,43.1988,150.0,38.68730236,-6.0505824399999995,8,True,True,0.1286568518343873,5.43,2.38,66.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,2,131.32610106796494,351.95395086214603,0
N-630A,Carretera convencional,7,27111.844860319532,3873.120694331362,8691.26459375289,26436.62814002198,0,0.0,4,13,75.5,180.0,40.3880945,-5.75356525,2,True,True,1.2558731056812693,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,14.753699058872739,47.9495219413364,0
N-631,Carretera convencional,1,56651.88736648161,56651.88736648161,6897.173150167101,6897.173150167101,0,0.0,1,2,50.0,50.0,41.820766,-5.9502416,1,True,True,0.9727109441053229,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,1.7651662574469766,3.5303325148939533,0
N-632,Carretera convencional,4,80516.40700413665,20129.101751034163,3778.58498065567,6120.418300257239,0,0.0,9,12,46.266666666666666,150.0,43.527981000000004,-5.776287111111111,4,True,True,1.1308844938759213,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,11.177846025267387,14.903794700356515,0
N-632A,Carretera convencional,4,32091.46893805576,8022.86723451394,2580.8003803068286,3611.902141551271,0,0.0,5,8,51.4,120.0,43.5688004,-5.9262602,4,True,True,1.0733606721884212,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,15.580464732391029,24.92874357182565,0
N-632A,Multicarril,1,1485.7551338446117,1485.7551338446117,338.2777027670392,338.2777027670392,0,0.0,3,5,9.933333333333334,15.0,43.554730000000006,-5.922717333333334,2,False,False,1.0635694712082726,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,2,201.9175254159853,336.52920902664215,0
N-633,Carretera convencional,1,2319.864848517355,2319.864848517355,527.4738516508685,527.4738516508685,0,0.0,1,1,15.0,15.0,43.54677,-5.915831,1,False,False,1.0608192112557118,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,43.1059594113471,43.1059594113471,0
N-633,Multicarril,1,5641.524797770345,5641.524797770345,129.6175735225259,129.6175735225259,0,0.0,1,4,22.0,22.0,43.297493,-2.8871047,1,False,False,1.4799974331569747,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,2,17.725704235054007,70.90281694021603,0
N-634,Carretera convencional,22,444359.34388280916,20198.151994673142,3791.871619554853,13481.90094403266,0,0.0,58,174,70.71568965517241,360.0,43.40412520689655,-5.600173656896552,15,True,True,1.1714311300021987,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,13.052499243786878,39.15749773136063,0
N-634,Multicarril,1,1445.1928995233577,1445.1928995233577,1372.6068719320729,1372.6068719320729,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-634A,Carretera convencional,2,15329.878962345258,7664.939481172629,7693.529433259173,13177.706063326745,0,0.0,1,1,7.4,7.4,43.409027,-6.261033,1,False,False,0.7807775297759051,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,6.5232087119298034,6.5232087119298034,0
N-634R,Carretera convencional,1,2179.0038603479643,2179.0038603479643,5920.697693300521,5920.697693300521,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-635,Carretera convencional,1,4835.267582837839,4835.267582837839,2230.8674562215283,2230.8674562215283,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-636,Carretera convencional,2,648.7333985047215,324.3666992523608,560.6404134288534,717.6626183578485,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-638,Carretera convencional,1,2389.753408652719,2389.753408652719,1213.422594198209,1213.422594198209,0,0.0,1,2,22.17,22.17,43.361584,-1.793754,1,False,False,1.0089683797182258,1.08,0.01,45.0,15 - Navarra,Navarra,327883,76108,88118,1.1578020707415777,1,41.84532162938829,83.69064325877657,0
N-640,Carretera convencional,6,186904.55787131435,31150.75964521906,5245.067365173757,17340.606483058058,0,0.0,14,34,49.48571428571428,180.0,43.02059814285714,-7.697926157142858,7,True,True,0.47358679040996404,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,1,7.490454036781243,18.191102660754446,0
N-640,Multicarril,2,1638.5217226967054,819.2608613483527,385.47379412782885,528.7386884258235,0,0.0,2,6,137.5,175.0,43.0341575,-7.53230885,2,False,True,0.5519414489261173,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,2,122.06124412609971,366.1837323782991,0
N-640A,Carretera convencional,1,5479.935344559083,5479.935344559083,1551.5804641892817,1551.5804641892817,0,0.0,4,9,49.25,90.0,42.58965575,-8.7478445,3,True,True,1.2148567092711287,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,1,72.99356193995098,164.2355143648897,0
N-641,Multicarril,2,2348.0047005363194,1174.0023502681597,643.5363396335946,994.1555531830588,0,0.0,3,4,26.46666666666667,50.0,43.537225,-5.693690666666666,3,True,True,1.1930550025814421,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,2,127.76805767530003,170.35741023373336,0
N-642,Carretera convencional,2,39075.7949622187,19537.89748110935,2559.506727181074,2591.329894964836,0,0.0,4,5,43.0,50.0,43.587241,-7.293048575,3,True,True,0.6144413229293886,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,1,10.23651599121013,12.795644989012663,0
N-643,Carretera convencional,1,2276.635499028236,2276.635499028236,737.2579246226373,737.2579246226373,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-644,Multicarril,1,2875.8535020691343,2875.8535020691343,794.5365513708144,794.5365513708144,0,0.0,3,6,64.66666666666667,150.0,43.336310000000005,-3.042798,2,True,True,1.5871681295151436,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,2,104.31685751174544,208.63371502349088,0
N-651,Carretera convencional,2,29807.40559694446,14903.70279847223,5667.932527144683,9139.41211049564,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-651,Multicarril,1,777.2020843514828,777.2020843514828,1000.69474336473,1000.69474336473,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-655,Carretera convencional,1,13703.487996443053,13703.487996443053,3455.2743379149592,3455.2743379149592,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-6A,Carretera convencional,2,13383.001198704129,6691.5005993520645,2181.4513014941217,3776.027256944856,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
O-11,Autopista libre\Autovía,1,1431.119808058905,1431.119808058905,486.3000145714704,486.3000145714704,0,0.0,5,6,37.6,100.0,43.3586266,-5.8392928,2,False,True,0.9633886350012679,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,4,349.3767588041238,419.25211056494857,0
O-12,Autopista libre\Autovía,1,1345.5182324810546,1345.5182324810546,369.7483160168459,369.7483160168459,0,0.0,8,41,16.54375,22.0,43.358237625,-5.85283925,4,False,False,0.9536828840422027,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,4,594.5664508201038,3047.153060453032,0
O-14,Autopista libre\Autovía,1,2270.806899623608,2270.806899623608,397.0597678677548,397.0597678677548,0,0.0,5,10,53.2,150.0,43.374966,-5.8207386,2,True,True,0.9880453686947395,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,4,220.18604932144441,440.37209864288883,0
OU-11,Multicarril,1,1695.1294775218632,1695.1294775218632,927.6034418484372,927.6034418484372,0,0.0,1,1,50.0,50.0,42.351295,-7.894788,1,True,True,0.855109405080066,9.35,0.0,50.0,12 - Galicia,Ourense,327883,76108,88118,1.1578020707415777,2,58.99254382986225,58.99254382986225,0
P-11,Autopista libre\Autovía,1,5099.033475899593,5099.033475899593,2689.7759264940023,2689.7759264940023,0,0.0,1,8,22.0,22.0,41.98961,-4.519373,1,False,False,2.0173350012826265,7.19,0.0,45.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,4,19.611559812785416,156.89247850228332,0
PA-30,Multicarril,3,22908.21541891527,7636.071806305091,486.52991284827266,1079.7325959368466,0,0.0,38,98,60.62263157894736,360.0,42.81831665789474,-1.6366804631578948,13,True,True,0.6584364364652163,5.3,0.0,66.0,02 - Aragón,Zaragoza,327883,76108,88118,1.1578020707415777,2,165.87935509207526,427.79412629008885,0
PA-34,Multicarril,3,3237.1322427534506,1079.044080917817,236.00644794353357,299.75466493590375,0,0.0,4,11,36.042500000000004,50.0,42.83748425,-1.67819725,2,True,True,0.6978404668179202,5.3,0.0,66.0,02 - Aragón,Zaragoza,327883,76108,88118,1.1578020707415777,2,123.56615979944232,339.8069394484664,0
PA-34a,Autopista peaje,1,1696.3479674530934,1696.3479674530934,548.7662194195453,548.7662194195453,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,3,0.0,0.0,1
PO-10,Autopista libre\Autovía,1,985.4752539670648,985.4752539670648,316.9348083774471,316.9348083774471,0,0.0,1,1,50.0,50.0,42.417053,-8.644966,1,True,True,1.2798721522399932,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,4,101.47388237040609,101.47388237040609,0
PO-11,Autopista libre\Autovía,1,1308.2013963312738,1308.2013963312738,738.1943875927334,738.1943875927334,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,1
PO-11,Multicarril,1,2358.0586179028246,2358.0586179028246,1875.10767040927,1875.10767040927,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
PO-12,Multicarril,1,686.5984597370209,686.5984597370209,664.6495254767876,664.6495254767876,0,0.0,1,2,50.0,50.0,42.42137,-8.659799,1,True,True,1.2851828731730457,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,2,145.64553500207637,291.29107000415274,0
PT-10,Autopista libre\Autovía,1,2740.544091871064,2740.544091871064,1701.94406631553,1701.94406631553,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,1
R-2,Autopista peaje,2,56174.25357678938,28087.12678839469,2697.789523728901,4480.33381528561,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,3,0.0,0.0,1
R-3,Autopista peaje,1,30691.53218868828,30691.53218868828,3318.738312330001,3318.738312330001,0,0.0,7,23,57.73857142857143,100.0,40.40033085714286,-3.5559833857142857,4,True,True,0.7612719834282737,35.95,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,3,22.807593824136063,74.93923685073278,0
R-4,Autopista peaje,1,53745.798810448425,53745.798810448425,2424.996310477479,2424.996310477479,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,3,0.0,0.0,1
R-5,Autopista peaje,1,31983.71485181758,31983.71485181758,2119.1884142993385,2119.1884142993385,0,0.0,2,3,100.0,150.0,40.3482575,-3.776647,2,True,True,0.819129866172798,35.95,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,3,6.253182312517845,9.379773468776767,0
RM-15,Autopista libre\Autovía,2,62381.131670184295,31190.565835092148,5183.49212404524,7244.3758124402575,0,0.0,4,5,68.0,120.0,38.070471,-1.741493025,4,True,True,0.5474547785791406,9.21,0.0,25.0,01 - Andalucía,Almería,327883,76108,88118,1.1578020707415777,4,6.412195311153422,8.015244138941778,0
RM-16,Multicarril,1,4042.2886155585406,4042.2886155585406,6847.276450734529,6847.276450734529,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
S-10,Autopista libre\Autovía,3,14320.763428486116,4773.587809495372,920.3494703992665,2071.944771142624,0,0.0,17,71,69.85705882352941,250.0,43.43107535294117,-3.8310303117647058,10,True,True,2.159737493467529,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,4,118.70875519236975,495.783624626956,0
S-20,Autopista libre\Autovía,1,6038.16646380578,6038.16646380578,119.69597475063672,119.69597475063672,0,0.0,11,27,43.411818181818184,150.0,43.45757345454546,-3.858972,3,True,True,2.198243236407821,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,4,182.17450721070117,447.15560860808466,0
S-21,Autopista libre\Autovía,1,318.3745833109723,318.3745833109723,481.231254856853,481.231254856853,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,1
S-30,Autopista libre\Autovía,1,13200.0213485956,13200.0213485956,1007.3474999138648,1007.3474999138648,0,0.0,6,25,147.0,200.0,43.39217033333333,-3.8493558333333335,5,True,True,2.1471282671761034,1.61,0.0,30.0,07 - C.León,Soria,327883,76108,88118,1.1578020707415777,4,45.45447194021669,189.3936330842362,0
SA-11,Multicarril,1,694.1784640720953,694.1784640720953,1802.7306552958048,1802.7306552958048,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
SA-20,Multicarril,1,4644.693479403654,4644.693479403654,238.87459367234425,238.87459367234425,0,0.0,6,11,33.166666666666664,60.0,40.9408325,-5.664537233333333,3,True,True,1.698150460501074,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,2,129.17967626079727,236.8294064781283,0
SC-11,Multicarril,1,2210.1132875749945,2210.1132875749945,1355.9860031033866,1355.9860031033866,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
SC-20,Multicarril,1,10409.373749533652,10409.373749533652,666.1020170250634,666.1020170250634,0,0.0,15,61,23.34733333333333,60.0,42.881100999999994,-8.535153133333333,9,True,True,0.8598499298570994,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,2,144.10088792010194,586.0102775417479,0
SC-21,Autopista libre\Autovía,1,984.541290311303,984.541290311303,3790.0150635525138,3790.0150635525138,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,1
SE-20,Multicarril,1,10796.941056125155,10796.941056125155,597.6536355836998,597.6536355836998,0,0.0,15,37,69.29333333333334,180.0,37.42446713333334,-5.983545633333334,9,True,True,0.007231058394823084,73.66,0.0,132.0,01 - Andalucía,Sevilla,327883,76108,88118,1.1578020707415777,2,138.92823830403734,342.6896544832921,0
SE-30,Autopista libre\Autovía,5,21757.561899279506,4351.512379855902,1203.0318565053317,2096.838878447297,0,0.0,9,27,53.47,150.0,37.38172266666667,-5.966656888888888,5,True,True,0.008490429599448353,27.32,0.0,66.0,01 - Andalucía,Sevilla,327883,76108,88118,1.1578020707415777,4,41.364928853990904,124.09478656197271,0
SE-31,Multicarril,2,8774.40176189938,4387.20088094969,2200.2845668703967,2858.6584848886832,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
SE-40,Autopista libre\Autovía,2,38388.176694515605,19194.088347257803,3911.515610216522,5331.212097902029,0,0.0,1,10,7.4,7.4,37.358276,-5.875603,1,False,False,0.0036431386625556724,10.76,0.0,132.0,01 - Andalucía,Sevilla,327883,76108,88118,1.1578020707415777,4,2.6049687328412934,26.049687328412936,0
SG-20,Autopista libre\Autovía,1,15124.389836504704,15124.389836504704,1867.1017566012504,1867.1017566012504,0,0.0,1,2,22.17,22.17,40.92113,-4.11223,1,False,False,1.4769451546901693,74.26,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,4,6.611836978615616,13.223673957231233,0
SO-20,Autopista libre\Autovía,1,9041.489604144284,9041.489604144284,6321.057678619374,6321.057678619374,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,1
SO-20,Multicarril,1,1752.558581809534,1752.558581809534,1243.227443480274,1243.227443480274,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
T-11,Autopista libre\Autovía,1,13661.49966807976,13661.49966807976,694.1500029855571,694.1500029855571,0,0.0,5,16,58.8,150.0,41.1346418,1.16973236,4,True,True,0.02027526068052955,169.01,0.6,25.0,09 - Catalunya,Tarragona,327883,76108,88118,1.1578020707415777,4,36.59920302660881,117.11744968514819,0
T-11,Multicarril,1,2864.0238506025853,2864.0238506025853,874.248566282061,874.248566282061,0,0.0,2,5,36.0,50.0,41.124963,1.2060548500000001,2,True,True,0.013615196134749433,311.39,4.9,110.0,09 - Catalunya,Tarragona,327883,76108,88118,1.1578020707415777,2,69.83182069448213,174.57955173620533,0
TF-1,Autopista libre\Autovía,3,73112.57247903218,24370.857493010728,3766.368795278033,9418.575038532432,0,0.0,26,93,41.00192307692308,180.0,28.264972769230766,-16.43073453846154,8,True,True,10.522383223093298,18.6,0.0,20.0,05 - Canarias,Santa Cruz de Tenerife,327883,76108,88118,1.1578020707415777,4,35.56159921394708,127.20110488065689,0
TF-2,Autopista libre\Autovía,1,5377.03635699534,5377.03635699534,808.8082708405855,808.8082708405855,0,0.0,3,9,44.723333333333336,90.0,28.443300333333337,-16.307029666666665,3,False,True,10.393447606384568,18.6,0.0,20.0,05 - Canarias,Santa Cruz de Tenerife,327883,76108,88118,1.1578020707415777,4,55.79281598304804,167.37844794914412,0
TF-4,Multicarril,1,3496.5435597682,3496.5435597682,568.6676146971035,568.6676146971035,0,0.0,9,19,36.333333333333336,90.0,28.458367333333335,-16.257231444444443,3,True,True,10.343349701106279,18.6,0.0,20.0,05 - Canarias,Santa Cruz de Tenerife,327883,76108,88118,1.1578020707415777,2,257.39705072047343,543.3937737432217,0
TF-5,Autopista libre\Autovía,2,10470.287510266313,5235.143755133156,363.88164772603267,479.8058737486057,0,0.0,11,23,69.34545454545454,320.0,28.46574009090909,-16.302834909090908,7,True,True,10.38880060801779,18.6,0.0,20.0,05 - Canarias,Santa Cruz de Tenerife,327883,76108,88118,1.1578020707415777,4,105.05919717308903,219.66923045282252,0
TO-20,Multicarril,1,864.2175962464243,864.2175962464243,513.0686342334851,513.0686342334851,0,0.0,1,4,22.0,22.0,39.882977,-4.025467,1,False,False,0.5617001839235776,74.26,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,2,115.71159906293538,462.8463962517415,0
TO-21,Autopista libre\Autovía,1,5940.026932138175,5940.026932138175,6601.397365241296,6601.397365241296,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,1
TO-22,Autopista libre\Autovía,1,11065.334378562642,11065.334378562642,2845.4021593771863,2845.4021593771863,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,1
TO-23,Multicarril,1,7527.979244750741,7527.979244750741,74.82226852190453,74.82226852190453,0,0.0,12,45,83.45,250.0,39.864278,-3.97200125,7,True,True,0.5080585843395794,74.26,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,2,159.40532790878243,597.7699796579341,0
V-11,Autopista libre\Autovía,2,1751.2304866574848,875.6152433287424,334.31239613063724,388.3826456387839,0,0.0,1,1,50.0,50.0,39.487656,-0.468213,1,True,True,0.668080998863482,5.49,0.0,20.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,4,57.10270621822411,57.10270621822411,0
V-21,Autopista libre\Autovía,1,19386.418938368686,19386.418938368686,1552.2766929816426,1552.2766929816426,0,0.0,4,17,57.292500000000004,150.0,39.52044625,-0.328732,3,True,True,0.6901863832870042,5.49,0.0,20.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,4,20.633000930787627,87.69025395584742,0
V-23,Autopista libre\Autovía,2,9827.690427588255,4913.845213794128,4409.174212108882,5853.232912571089,0,0.0,5,12,58.834,100.0,39.6239146,-0.30406214,5,False,True,0.6145061196443463,5.49,0.0,20.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,4,50.87665343999867,122.1039682559968,0
V-30,Autopista libre\Autovía,2,17274.393987294345,8637.196993647172,362.12261277595474,362.4657488408746,0,0.0,9,29,75.13,150.0,39.45446744444445,-0.38938839999999997,4,False,True,0.7248566050694221,5.49,0.0,20.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,4,52.10023579767647,167.87853757029083,0
