Carretera,Tipo_de_via,length_m,nearest_station_m,has_gap,segment_id,road_n_stations,road_total_refill_points,road_mean_power_kw,road_max_power_kw,road_n_operators,road_has_chademo,road_has_ccs,road_total_length_m,road_n_segments,road_n_gaps,road_gap_ratio,road_mean_nearest_m,road_max_nearest_m,road_centroid_lat,road_centroid_lon,road_min_lat,road_max_lat,road_min_lon,road_max_lon,road_span_lat,road_span_lon,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,comunidad_autonoma,provincia,municipio,grid_capacity_3nearest_mw,grid_maxvoltage_3nearest_kv,ev_fleet_2027,ev_reg_2026,ev_reg_2027,ev_growth_rate,road_type_rank,road_stations_per_100km,road_refill_per_100km,is_underserved,is_desert,stations_deficit_afir,priority_score,priority_score_norm
N-630,Carretera convencional,1616.5269315740022,278.98541775285565,0,1286,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,5.63473752235898,0.1369505911778812
N-630,Multicarril,433.72212279383126,345.0443709870012,0,1287,25,67,43.1988,150.0,8,1,1,19036.581301581322,7.0,0.0,0.0,3688.149453924013,22402.76786462619,38.68730236,-6.0505824399999995,37.38271,40.957382,-6.398598,-5.665616,3.5746719999999996,0.7329819999999998,0.1286568518343873,5.43,2.38,66.0,11 - Extremadura,Badajoz,Hornachos,6.99,66.0,327883,76108,88118,1.1578020707415777,2,131.32610106796494,351.95395086214603,0,0,0,11.693134013365045,0.28419808544730857
N-630,Carretera convencional,771.1401842778522,383.29364338770506,0,1288,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,5.951406956678612,0.1446471459980395
N-630,Multicarril,1730.3315443886056,210.73474004594357,0,1289,25,67,43.1988,150.0,8,1,1,19036.581301581322,7.0,0.0,0.0,3688.149453924013,22402.76786462619,38.68730236,-6.0505824399999995,37.38271,40.957382,-6.398598,-5.665616,3.5746719999999996,0.7329819999999998,0.1286568518343873,5.43,2.38,66.0,11 - Extremadura,Badajoz,Hornachos,6.99,66.0,327883,76108,88118,1.1578020707415777,2,131.32610106796494,351.95395086214603,0,0,0,10.710668530073121,0.2603195590359554
N-630,Carretera convencional,45350.75506564708,6091.161740830719,0,1290,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,8.714758263372188,0.2118095636940142
N-630,Carretera convencional,13340.572305228536,1895.8086268970883,0,1291,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,7.547928082873017,0.1834501090806508
N-630,Carretera convencional,33711.9316250507,6589.421741990518,0,1292,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,8.793372622715966,0.21372026191988178
N-630,Multicarril,1282.5640076168795,22402.76786462619,0,1293,25,67,43.1988,150.0,8,1,1,19036.581301581322,7.0,0.0,0.0,3688.149453924013,22402.76786462619,38.68730236,-6.0505824399999995,37.38271,40.957382,-6.398598,-5.665616,3.5746719999999996,0.7329819999999998,0.1286568518343873,5.43,2.38,66.0,11 - Extremadura,Badajoz,Hornachos,6.99,66.0,327883,76108,88118,1.1578020707415777,2,131.32610106796494,351.95395086214603,0,0,0,20.033968863879903,0.4869195536900508
N-630,Carretera convencional,70768.76262425841,3100.3169775253878,0,1294,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,8.039582131717706,0.19539961203036238
N-630,Multicarril,9609.23970474156,790.8295782861784,0,1295,25,67,43.1988,150.0,8,1,1,19036.581301581322,7.0,0.0,0.0,3688.149453924013,22402.76786462619,38.68730236,-6.0505824399999995,37.38271,40.957382,-6.398598,-5.665616,3.5746719999999996,0.7329819999999998,0.1286568518343873,5.43,2.38,66.0,11 - Extremadura,Badajoz,Hornachos,6.99,66.0,327883,76108,88118,1.1578020707415777,2,131.32610106796494,351.95395086214603,0,0,0,13.34869237945705,0.3244359307890144
N-630,Carretera convencional,61951.01208995571,5439.632389514681,0,1296,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,8.601650581166256,0.20906051568895695
N-630,Carretera convencional,22296.407271502077,5856.863284208775,0,1297,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,8.675540188810245,0.21085638025382664
N-630,Carretera convencional,35860.333480646805,4690.292959582075,0,1298,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,8.453463507792236,0.2054588736917986
N-630,Carretera convencional,45853.51484780774,942.8533923516932,0,1299,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,6.849970849372285,0.16648646962708016
N-630,Carretera convencional,22146.468902770623,9934.695470996085,0,1300,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,9.203889154649229,0.22369774206220744
N-630,Carretera convencional,19462.86622134744,9897.369356363006,0,1301,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,9.200125311077771,0.22360626298262887
N-630,Carretera convencional,15892.500947602097,7963.344668495244,0,1302,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,8.982729942561928,0.2183225343050393
N-630,Carretera convencional,659.1557352235939,675.618369350406,0,1303,45,141,82.56822222222223,360.0,10,1,1,650362.3488659344,21.0,0.0,0.0,6451.334365310549,23774.27712090377,40.27573135555556,-6.011571837777778,37.902946,43.3573,-6.435902,-5.589879,5.454354000000002,0.8460229999999997,1.344653748320367,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,15.32,132.0,327883,76108,88118,1.1578020707415777,1,6.919219736269864,21.68022184031224,0,0,0,6.517107405476155,0.1583963243022637
N-630,Multicarril,1547.6180402811292,321.9054637071397,0,1304,25,67,43.1988,150.0,8,1,1,19036.581301581322,7.0,0.0,0.0,3688.149453924013,22402.76786462619,38.68730236,-6.0505824399999995,37.38271,40.957382,-6.398598,-5.665616,3.5746719999999996,0.7329819999999998,0.1286568518343873,5.43,2.38,66.0,11 - Extremadura,Badajoz,Hornachos,6.99,66.0,327883,76108,88118,1.1578020707415777,2,131.32610106796494,351.95395086214603,0,0,0,11.554719196723351,0.28083395519427734
N-630,Multicarril,3317.304748892101,517.1935084090043,0,1305,25,67,43.1988,150.0,8,1,1,19036.581301581322,7.0,0.0,0.0,3688.149453924013,22402.76786462619,38.68730236,-6.0505824399999995,37.38271,40.957382,-6.398598,-5.665616,3.5746719999999996,0.7329819999999998,0.1286568518343873,5.43,2.38,66.0,11 - Extremadura,Badajoz,Hornachos,6.99,66.0,327883,76108,88118,1.1578020707415777,2,131.32610106796494,351.95395086214603,0,0,0,12.500697481714695,0.3038256712869847
N-630A,Carretera convencional,396.76752439812327,495.3303342290167,0,1306,4,13,75.5,180.0,2,1,1,27111.844860319532,7.0,0.0,0.0,8691.26459375289,26436.62814002198,40.3880945,-5.75356525,40.384197,40.39036,-5.76269,-5.748846,0.006163000000000807,0.013843999999999745,1.2558731056812693,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,1.71,132.0,327883,76108,88118,1.1578020707415777,1,14.753699058872739,47.9495219413364,0,0,0,6.2072417014771935,0.15086513208966845
N-630A,Carretera convencional,1842.017184486257,26436.62814002198,0,1307,4,13,75.5,180.0,2,1,1,27111.844860319532,7.0,0.0,0.0,8691.26459375289,26436.62814002198,40.3880945,-5.75356525,40.384197,40.39036,-5.76269,-5.748846,0.006163000000000807,0.013843999999999745,1.2558731056812693,0.0,0.0,132.0,11 - Extremadura,Badajoz,Herrera del Duque,1.71,132.0,327883,76108,88118,1.1578020707415777,1,14.753699058872739,47.9495219413364,0,0,0,10.182543582680792,0.24748364192816308
